sentence1;sentence2;similarity_score;same;lex_overlap;non_contextual_dist_GPT;non_contextual_dist_E5;contextual_dist_GPT;contextual_dist_E5;Centroid_GPT;Centroid_E5;VLDDR_GPT;VLDDR_E5;EOS_GPT;CLS_E5
A man is chopping coriander leaf.;A man is playing a guitar.;0.8;0;0.4444444444444444;0.6139888167381287;0.7507438659667969;0.0859125256538391;0.7110406160354614;0.9963096380233764;0.7472107410430908;7.146674039266727;1.0558382306663552;0.9999528527259827;0.8996496796607971
A man takes a slice of pizza.;A man talks on his cell phone.;0.8;0;0.25;0.5697597861289978;0.6822805404663086;0.0508062839508056;0.657696545124054;0.9987093210220336;0.7837176322937012;11.214356607554306;1.0373789333766648;0.9999886155128479;0.9085212349891663
A man is placing meat inside a plastic bag.;A woman is carrying a wallaby in a bag.;0.4;0;0.3076923076923077;0.4404979646205902;0.5678164958953857;0.0319548770785331;0.708183765411377;0.9994896650314332;0.7492378950119019;13.78499950220464;0.8017925906075336;0.9999386072158813;0.8905270099639893
A rabbi is talking.;A man is walking on a rope.;0.0;0;0.3333333333333333;0.572140097618103;0.5778428316116333;0.074228398501873;0.770845890045166;0.9972450137138368;0.7028982639312744;7.707832974514008;0.7496217325330435;0.9999428391456604;0.8761605024337769
A man rides a horse.;A woman rubs a baby's leg.;0.0;0;0.2;0.5589606761932373;0.6221835017204285;0.046361606568098;0.8746808767318726;0.9989251494407654;0.6174666881561279;12.05654241882688;0.7113262885603873;0.9999638199806213;0.8543428778648376
A man is playing guitar.;Smeone is laying down.;0.0;0;0.2222222222222222;0.6536113023757935;0.8430724740028381;0.1071065291762352;0.8297265768051147;0.9942640662193298;0.6557767987251282;6.102441255474991;1.016084692922712;0.9998621940612793;0.866745114326477
A man is slicing a bun.;A man is breaking pots.;0.4;0;0.5;0.4931996166706085;0.4887460768222809;0.0591270662844181;0.6166117191314697;0.9982521533966064;0.8098949790000916;8.341351053985619;0.7926318324126334;0.9999875426292419;0.9088861346244812
A man  is driving a car.;A woman dips a shrimp in batter.;0.0;0;0.1666666666666666;0.6230095624923706;0.6109285354614258;0.0857791230082511;0.8764272332191467;0.9963207840919496;0.6159376502037048;7.262950944747274;0.6970670379758337;0.9997780919075012;0.8608340620994568
A dog is barking.;A jet is flying.;0.231;0;0.4285714285714285;0.641848087310791;0.6338779330253601;0.0416464991867542;0.7325180768966675;0.9991326332092284;0.7317087650299072;15.411813714102829;0.8653410107103445;0.9999438524246216;0.8707427382469177
A monkey is walking on a bed.;A man is riding a horse.;0.0;0;0.3;0.4621114432811737;0.5247486233711243;0.0590186715126037;0.7692356109619141;0.9982587099075316;0.7041381597518921;7.829919437994928;0.6821689166404249;0.9998632073402405;0.8526042699813843
A woman is cooking broccoli.;A man is eating his food.;0.5;0;0.3;0.5281237959861755;0.7012513875961304;0.0305878017097711;0.7598137259483337;0.9995322227478028;0.7113416194915771;17.265830378960132;0.9229254008551756;0.9999437928199768;0.8918213844299316
A man is frying a tortilla.;A person is performing a card trick.;0.0;0;0.3;0.6034137010574341;0.706971287727356;0.0641364008188247;0.721534013748169;0.9979431629180908;0.7396942377090454;9.40828754581946;0.9798169930407526;0.9999753832817078;0.8961016535758972
A man is slicing cucumber with a knife.;A man is cooking a tortilla in a skillet.;0.75;0;0.3333333333333333;0.5036755800247192;0.6158607602119446;0.0387178398668766;0.5913597345352173;0.9992504119873048;0.8251467943191528;13.008876057045152;1.0414316772784404;0.9999768137931824;0.890204131603241
A man is playing a violin.;The baby is laughing and crawling.;0.0;0;0.1818181818181818;0.5817285776138306;0.6188156008720398;0.0649948790669441;0.8477738499641418;0.9978877902030944;0.6406397819519043;8.950375567506718;0.7299300407746874;0.9999527931213379;0.8462498188018799
The person is removing the scales from the fish.;A person is descaling a fish.;5.0;1;0.4;0.4887793660163879;0.5704129338264465;0.0708579048514366;0.4346492290496826;0.9974893927574158;0.9055399894714355;6.898021710367833;1.3123523423096777;0.9999918937683105;0.9424862265586853
People are walking in the garden.;One boy is talking with other man.;0.0;0;0.1538461538461538;0.5820372700691223;0.7398349046707153;0.0394093282520771;0.7873656749725342;0.9992234706878662;0.6900277137756348;14.769022865505086;0.9396331694247696;0.9999803900718689;0.881136953830719
A person is cutting garlic into pieces with a knife.;Someone is putting ingredients into a wok.;0.75;0;0.2857142857142857;0.5092118978500366;0.6212708950042725;0.0347390547394752;0.5437829494476318;0.999396562576294;0.852150022983551;14.658196708829864;1.1424979316386288;0.9999851584434509;0.8958849310874939
A man is folding a piece of paper.;A man is slicing a plastic container with a sword.;0.5;0;0.3076923076923077;0.4518022537231445;0.5082948803901672;0.0332286171615123;0.6254246830940247;0.9994481205940248;0.8044219613075256;13.596781699554214;0.8127195714048139;0.9999670386314392;0.8976497650146484
A man makes a call on a cell phone.;A man is making a phone call.;4.0;1;0.6666666666666666;0.2434546053409576;0.3134058713912964;0.0308908484876155;0.2828476727008819;0.9995229244232178;0.959998607635498;7.881123933470482;1.1080376529126703;0.9999891519546509;0.9822540283203125
A man is speaking on a phone.;A panda bear is chewing on a stick.;0.0;0;0.3636363636363636;0.5593970417976379;0.6243898868560791;0.0576190799474716;0.8081962466239929;0.99834007024765;0.6734094023704529;9.708538253432922;0.7725721190419876;0.9999478459358215;0.8652665615081787
A woman is applying cosmetics to her face.;A woman is putting on makeup.;4.6;1;0.3333333333333333;0.4135193824768066;0.4936989843845367;0.0333865769207477;0.3475928604602813;0.99944269657135;0.9395895600318908;12.385797545474905;1.4203369532123935;0.9998959898948669;0.9746124148368835
The man lifted barbells.;A man lifts weights.;4.0;1;0.4285714285714285;0.6027095913887024;0.5613186955451965;0.0609634965658187;0.4053255915641784;0.9981417655944824;0.9178556203842164;9.886401294879658;1.3848587585576086;0.9999902844429016;0.9523183703422546
A young woman is playing the flute.;A woman is washing off the top of a freezer.;0.0;0;0.3846153846153846;0.5023090839385986;0.5990092158317566;0.0615293309092521;0.744727611541748;0.9981070160865784;0.7226904034614563;8.16373388944274;0.8043332979042865;0.9999898076057434;0.8818204998970032
A woman rapidly fires a handgun.;A woman is shooting off a gun.;4.4;1;0.3;0.4926915764808655;0.5063900947570801;0.0350260511040687;0.405866265296936;0.9993869066238404;0.9176362752914428;14.066432296834986;1.2476772229064166;0.9999146461486816;0.9441894292831421
A person is slicing an onion.;A solenodon is walking along the ground.;0.0;0;0.25;0.6000527739524841;0.7605870962142944;0.0672172009944915;0.7601951360702515;0.9977411031723022;0.7110515832901001;8.927071717872606;1.0005156046460244;0.9998460412025452;0.8402450680732727
A woman is holding a dancing baby up.;A woman is abusing her child.;1.0;0;0.3636363636363636;0.4645844101905823;0.5941295623779297;0.0419126227498054;0.6288177967071533;0.9991218447685242;0.802294135093689;11.084594084314103;0.9448357942302668;0.9999607801437378;0.9376465678215027
A woman is chopping garlic.;A woman slices a fish.;1.0;0;0.375;0.5331527590751648;0.5415772795677185;0.0470516644418239;0.5352984666824341;0.9988932013511658;0.8567277193069458;11.331219955765228;1.0117295551474264;0.999944806098938;0.9123960733413696
A man is cutting grass.;A masked man sings.;0.0;0;0.375;0.6259316802024841;0.623399019241333;0.0837669968605041;0.7506000399589539;0.9964916706085204;0.7182996869087219;7.472294622724009;0.8305342206955161;0.9999567270278931;0.8654390573501587
A man is cutting grass.;A clown is singing.;0.0;0;0.375;0.6219908595085144;0.627936065196991;0.047665499150753;0.8008753061294556;0.9988640546798706;0.6792992353439331;13.04907890592578;0.7840622134196378;0.9999855756759644;0.8469884991645813
The man played haki sak in the office.;The man is seasoning the vegetables.;0.4;0;0.2727272727272727;0.5531888008117676;0.642739474773407;0.0970897674560546;0.779325544834137;0.9952869415283204;0.6963258981704712;5.6977044574975935;0.8247381072440023;0.999954104423523;0.8550117611885071
A man is carrying another man on his back.;A man is taking pictures of ant.;0.4;0;0.3076923076923077;0.4469549357891083;0.5936613082885742;0.0505206733942031;0.7489518523216248;0.9987238645553588;0.7195355892181396;8.846971066707763;0.7926561720200358;0.9999628067016602;0.8703400492668152
A woman is cutting scallions.;A woman falls on a sand castle.;0.0;0;0.3;0.5715470314025879;0.6621565222740173;0.0593281462788581;0.6805150508880615;0.9982401728630066;0.7684496641159058;9.633657332156709;0.9730225972370684;0.9998856782913208;0.8844896554946899
A man is slam dunking a ball.;A woman is slicing some onions.;0.0;0;0.2727272727272727;0.5956016182899475;0.7243284583091736;0.0901583954691886;0.8730954527854919;0.9959359169006348;0.6188522577285767;6.606169233496311;0.8296097018926195;0.9999644160270691;0.8414281606674194
A machine is sharpening a pencil.;A girl is riding a bicycle.;0.0;0;0.3333333333333333;0.5990484952926636;0.6402501463890076;0.0836804136633873;0.7948977947235107;0.9964987635612488;0.6840688586235046;7.158765941363472;0.8054496447706283;0.9997783303260803;0.8770574331283569
A woman is brushing her feet.;The sun is rising behind trees.;0.0;0;0.1666666666666666;0.6359642744064331;0.7525583505630493;0.0622934773564338;0.7791794538497925;0.998059630393982;0.6964397430419922;10.209163164347714;0.9658344388379174;0.9999295473098755;0.8275392055511475
A man is cleaning the windows.;A man is driving a car.;0.4;0;0.4444444444444444;0.4563555419445038;0.5411480665206909;0.0463207513093948;0.709507167339325;0.9989270567893982;0.7482998371124268;9.852075561044389;0.7627097955190697;0.9999849200248718;0.8962746262550354
A person is stirring rice.;A woman is cracking an egg.;1.0;0;0.3;0.5412424206733704;0.5908157229423523;0.0452415309846401;0.6886097192764282;0.9989766478538512;0.7629083395004272;11.9633975441089;0.857983421382964;0.999971330165863;0.8798395991325378
A man puts a knife in a vice.;A man is dancing.;0.25;0;0.3333333333333333;0.5237123966217041;0.5715900659561157;0.0679023563861846;0.7046445608139038;0.9976946711540222;0.7517380714416504;7.712727871226834;0.8111750203477016;0.9999476671218872;0.8933811783790588
A boy plays violin on stage.;A boy is onstage playing the violin.;4.25;1;0.5;0.3638688921928406;0.417363703250885;0.0594506151974201;0.201617956161499;0.9982330799102784;0.979674994945526;6.120523580530262;2.0700720868163667;0.9999751448631287;0.9885963201522827
A woman cuts a pink loaf with a knife.;A man is playing a guitar.;0.118;0;0.1666666666666666;0.5471885800361633;0.6495687961578369;0.0743929073214531;0.8208744525909424;0.9972328543663024;0.6630826592445374;7.355386417037737;0.7913132076501954;0.9999745488166809;0.8799262642860413
A man is adding pork chops to a pan.;A woman is peeling a potato.;1.0;0;0.25;0.530053973197937;0.5843666195869446;0.0427936241030693;0.7448421716690063;0.9990843534469604;0.7226049900054932;12.386283805299858;0.784550931477905;0.9998809695243835;0.8731924295425415
The men are fighting each other.;The man drew on the white paper.;0.4;0;0.2727272727272727;0.5610164403915405;0.7056356072425842;0.0622473619878292;0.7781659960746765;0.998062789440155;0.6972288489341736;9.012694232748888;0.906793165985202;0.9999899864196777;0.9077775478363037
A man is catching a ball.;A cat is rubbing against a baby.;0.0;0;0.3;0.4844687879085541;0.56539386510849;0.0764431208372116;0.8537759780883789;0.9970781207084656;0.635533332824707;6.337637482648673;0.6622274222032083;0.9998608827590942;0.8594894409179688
A girl is reading a newspaper.;A chef is peeling a potato.;0.0;0;0.3333333333333333;0.6021246910095215;0.6324062347412109;0.0457173436880111;0.8537225127220154;0.9989549517631532;0.6355789303779602;13.170596592807328;0.7407632167562761;0.9999213218688965;0.8492820262908936
A man is walking along a path through wilderness.;A man is peeling an onion.;0.75;0;0.3333333333333333;0.5638183355331421;0.7163541316986084;0.0672983601689338;0.7333301305770874;0.997735559940338;0.7311135530471802;8.3778911420402;0.9768508095186;0.999975860118866;0.8500939607620239
A boy is playing piano and singing.;A pig is agitating a lion.;0.0;0;0.2727272727272727;0.6485145688056946;0.6968740224838257;0.0947333574295044;0.8442511558532715;0.995512843132019;0.6436200141906738;6.845683362254792;0.8254344902607873;0.9999120235443115;0.8693935871124268
A cat and a ferret are playing.;A ferret and kitten play together.;4.25;1;0.5555555555555556;0.401181012392044;0.4211333096027374;0.0491464436054229;0.2814817130565643;0.9987924695014954;0.9603840708732604;8.16297137617861;1.4961302637735114;0.9999551177024841;0.9789525270462036
A monkey is walking through the water.;A guy is playing a trumpet.;0.0;0;0.2727272727272727;0.5374699234962463;0.6492037177085876;0.068846695125103;0.7872828841209412;0.9976301193237304;0.6900927424430847;7.806764326444381;0.8246130213201206;0.9999608397483826;0.8475785255432129
A woman is putting on makeup.;A band is singing.;0.0;0;0.3333333333333333;0.57480788230896;0.6459448337554932;0.0519407093524932;0.8389721512794495;0.998651087284088;0.6480629444122314;11.066615944885392;0.769924046668789;0.999930202960968;0.8916428089141846
A dog is driving a car.;A guy is talking into a microphone.;0.0;0;0.3;0.5675911903381348;0.6389038562774658;0.042474765330553;0.8261968493461609;0.9990981221199036;0.6586993932723999;13.363021217914856;0.7733070596711719;0.9999066591262817;0.8777898550033569
A man is holding a frog.;A man is emptying a plastic container.;0.6;0;0.4444444444444444;0.5318394899368286;0.5536708831787109;0.0431153513491153;0.6812057495117188;0.999070405960083;0.7679795026779175;12.335269765759216;0.8127806959579782;0.9999271631240845;0.8900590538978577
A man is traveling in a boat.;A woman is cutting up a carrot with a knife.;0.0;0;0.2307692307692307;0.4932758212089538;0.5972946286201477;0.0672906413674354;0.8885759115219116;0.9977360367774964;0.6052164435386658;7.330526373132017;0.6721931360902291;0.999968409538269;0.8398566246032715
A man is dicing an onion.;The man is playing the guitar.;0.4;0;0.3;0.556963324546814;0.634115993976593;0.0847522988915443;0.7675881385803223;0.996408462524414;0.7054041624069214;6.571660377726718;0.8261148943096097;0.9999343156814575;0.859390914440155
A man performs on a stage.;A man guts a fish.;0.4;0;0.375;0.5632821321487427;0.5734751224517822;0.0564594790339469;0.7327272295951843;0.998406171798706;0.7315553426742554;9.976750437425432;0.7826584017747158;0.999943733215332;0.8935977220535278
A woman is dancing by a fire.;A man ties a noose.;0.0;0;0.2;0.5619338750839233;0.6253018379211426;0.0447147190570831;0.8248129487037659;0.999000370502472;0.659841775894165;12.567089471512826;0.7581135079218084;0.9999474287033081;0.8671801686286926
A man is meditating.;The man is riding the horse.;0.75;0;0.375;0.6169294714927673;0.6448445320129395;0.0662227421998977;0.7677868008613586;0.9978073835372924;0.7052516937255859;9.315975917012384;0.8398744694354036;0.9999374151229858;0.8998756408691406
A boy is cutting paper.;A man is loading a rifle.;0.0;0;0.3333333333333333;0.557641863822937;0.6426940560340881;0.0546515956521034;0.7676486968994141;0.9985066652297974;0.7053576111793518;10.203578819047245;0.8372241868317808;0.9999765753746033;0.8729840517044067
The man talked on the telephone.;Girls are walking on the stage.;0.0;0;0.3;0.5594736933708191;0.6297351717948914;0.0739456564188003;0.9046067595481871;0.9972659349441528;0.5908432602882385;7.566011588323333;0.6961424565403617;0.9999393820762634;0.8756774663925171
